,LOC,EOF1,EOF2,EOF3,EOF4,AR_CAT
1983-12-25 09:00:00,R03,0.20456196077359762,-0.6427222442616422,-0.3646914109766222,-0.05740764418712376,2
1983-12-26 09:00:00,R03,-0.07406420268102692,-0.6493891924807645,-0.2966919801749507,0.2120668161798658,2
1983-12-27 09:00:00,R03,-0.16323452712995706,-0.24230684067847938,-0.1828641522780721,0.1286531877560755,1
1984-01-16 09:00:00,R03,0.33450707384255773,-0.5572394868105004,-0.13679626478494378,0.3706140470403735,2
1984-01-17 09:00:00,R03,0.12103691486414793,-0.5723490761953303,-0.2863516373808573,0.28282728843753696,2
1984-02-19 09:00:00,R02,0.6832950425517137,0.025414811729348997,-0.1685410165706143,-0.09952725626297608,3
1984-02-20 09:00:00,R03,0.6427269570525183,-0.07796411316791287,-0.2006044681788453,0.008887773592838176,3
1984-12-07 09:00:00,R01,-0.4917163270258591,-0.02234875050929292,-0.2076769597035267,-0.4062026285662704,1
1984-12-09 09:00:00,R02,-0.48006583328341046,-0.0967374590913657,-0.283441689266478,-0.2851272507494338,1
1984-12-10 09:00:00,R01/R02,-0.33442366367230986,-0.22505114572316368,-0.20525985199554528,-0.2356382624692633,1
1984-12-13 09:00:00,R03,0.16146529709717894,-0.7241440627256248,0.08705723562833692,0.12646990064605715,2
1984-12-14 09:00:00,R03,0.0890816678868307,-0.5039941455577378,0.07829144582864885,0.3290673957308427,2
1985-01-17 09:00:00,R01,0.18908157856176508,0.5581719038090214,0.1273944801286458,-0.2777507724494984,3
1985-02-02 09:00:00,R01,-0.20831350938107546,-0.6698514414684182,0.2001963183198723,0.0021664170537738538,2
1985-12-06 09:00:00,R01,-0.14396117892083457,0.44786445173739187,-0.4826860236347272,0.1460101440323009,1
1985-12-19 09:00:00,R01,-0.43534944498590544,-0.42395421173812703,0.4052889956809846,0.3092202753281644,1
1985-12-20 09:00:00,R01,-0.47863835385436293,-0.007034578061085319,0.4514121418442238,0.26840119378017213,1
1985-12-21 09:00:00,R01,-0.2993264108282219,0.01693133901177041,0.4035920925175411,-0.042296371130091756,1
1985-12-26 09:00:00,R02,0.25410743323758894,-0.4290210859035473,-0.13715740365337123,0.2406725325025142,2
1986-02-09 09:00:00,R02,0.43538543428774235,0.2895914931480872,0.3478151072539165,-0.019466176798715845,3
1986-12-03 09:00:00,R01,-0.5475788409597063,-0.07802663499981233,0.16898861506497584,-0.18234913187728463,1
1986-12-04 09:00:00,R01,-0.7063964217678251,0.03473994244025988,-0.14601872623167647,-0.14470819349628544,1
1986-12-05 09:00:00,R01,-0.6226526499641193,0.27447814299029244,-0.3240229808602894,-0.03434217698300045,1
1986-12-06 09:00:00,R01,-0.3253184779059504,0.3469388503544323,-0.3839521987544807,-0.14348645630505927,1
1986-12-13 09:00:00,R02,0.22255418735867627,0.039858484335182465,-0.1983522190527435,-0.4773461460812623,3
1987-02-11 09:00:00,R01,-0.27105124310819684,0.48033765205941437,0.11764899352486166,0.3546371342905614,1
1987-12-11 09:00:00,R02,0.4571463460568498,0.14546196546902584,0.3678067300382071,0.0893594423891523,3
1987-12-29 09:00:00,R01,-0.561615123955454,0.08453724125318916,0.09495514881079446,-0.2708953107187046,1
1987-12-30 09:00:00,R01,-0.6439524018294339,0.24582210025724938,-0.16106326079386238,-0.1338351544516496,1
1987-12-31 09:00:00,R01,-0.45678204958969015,0.574393803959888,0.001539657224965304,0.0339046923869686,1
1988-01-01 09:00:00,R01,-0.2610726116821799,0.7434377935926018,0.1049180385939604,-0.0963569839195484,1
1988-01-20 09:00:00,R01,0.14032940126732132,0.4783410899624529,-0.2067507286658049,0.20558857457025628,3
1988-02-18 09:00:00,R01,-0.2778315173425635,-0.17117533584157082,0.28539698802244967,0.19136456647339364,1
1988-02-19 09:00:00,R01,-0.001094718943984039,-0.04587577982407923,0.36442368120758234,0.1672809204859958,1
1988-02-23 09:00:00,R03,0.3190492324555726,-0.6649743204439903,0.13817658427316037,0.20139885756659012,2
1988-02-24 09:00:00,R03,0.258975356310032,-0.38653854492315287,0.20488888664971755,0.520883800592616,2
1988-12-20 09:00:00,R01,0.13773880351558807,-0.054157261948249706,0.6034949176075326,-0.09162390422271147,2
